274071768, Kc3,Ke3, h5,g5, Kc2,Ke2, Kc3,f3, Kd4,f2, Kc5,f1=Q, h6,Qf5  {White resigns} 0-1
273315410, Kf7,Ba3, Kxf6,Kg4, Ke5,h4, Ke4,h3, Ke5,Kg3, Ke4,Kg2, Ke5,h2  {White resigns} 0-1
273314201, Nxe6,fxe6, Qh5,axb5, O-O-O,Nf6, Qg5,Nxf4, Qxf4,b4, Nb5,Rxa2, Kb1,Qa5  {White resigns} 0-1
273313240, Kd3,Nxe4, fxe4,Qc1, a3,Qxa3+, Kc4,Qe3, b5,axb5+, Kb4,Qxe4+, Ka5,Qd4  {White resigns} 0-1
273312923, f3,Ba7, Re2,Bb8, Rd2,f5, Rd3,f4, e4,dxe4, Qc4+,Qe6, Qxe6+,Rxe6  {White resigns} 0-1
273312823, Kc6,Bc1, Kc5,Kb3, Kb5,a4, Kc6,a3, Kd5,a2, Ke6,a1=Q, Kf5,Qb2  {White resigns} 0-1
273312359, e6,Bxd5, e7,Nxe7, Nxd5,Nxd5, Rxc4,Rxc4, Rd1,Nxf4, g3,Ng6, Rd8+,Kf7  {White resigns} 0-1
273310217, Bg7+,Kd5, Kf4,e5+, Kf5,a3, g5,hxg5, Bxe5,dxe5, Kxg5,a2, Kf5,a1=Q  {White resigns} 0-1
273309810, Bd3,Nh6, Kh1,Nf5, Rac1,Ng4, Kg1,Nxh4, gxh4,Qxh4, Be2,Qxf2+, Kh1,Qh2#  {White checkmated} 0-1
273308464, Rf2,Rg5, e4,Rh5, exd5,Qxd5, Qxh5,Nxh5, Bc3,Nf6, Rg1,Re3, Rc1,Qe6  {White resigns} 0-1
273306824, a6,g3, a7,g2, Kc6,g1=Q, b4,Qxa7, b5,Qb8, c4,g5, c5,g4  {White resigns} 0-1
273306063, Ng3,Ne4, Nf1,Bb5, c4,Bc6, h5,g3, h6,g2, a3,gxf1=Q+, Ka2,Qh1  {White resigns} 0-1
273305572, Nexg7,a3, Ne7+,Kxg7, Nf5+,Kf8, Kf2,a2, Kf3,a1=Q, Ke3,Qe1+, Kf3,Qf1+  {White resigns} 0-1
273300972, Be5,d4, b4,Rxf2, bxc5,Rxf1+, Rxf1,Qe4+, Kg1,Qxe5, a6,Qxc5, Re1,Qa5  {White resigns} 0-1
273300026, Ke1,Re2+, Kf1,Rxe3, d6,Rd3, Rb8,Rxd6, Rb3,Rd2, Rb7,Kg3, Rb3+,Kxf4  {White resigns} 0-1
273299601, Qc4,Kh8, Rff3,Qd1+, Kf2,Rd7, Rxh7+,Rxh7, a4,Rh2+, Ke3,Qe1+, Kd3,Rd2#  {White checkmated} 0-1
273299267, g5,Rxa2, Rxd6,Qe7, c4,Ra1+, Kf2,Qe1+, Kf3,Ra3+, Kf4,Qxg3+, Kf5,Qxd6  {White resigns} 0-1
273298915, Nxf6+,Bxf6, d3,Re8, Qf2,Bd4, Be3,Bxe3, Rad1,Bxf2+, Rxf2,Qd4, c3,Qb6  {White resigns} 0-1
273298326, Kd3,Ra3+, Ke4,Rc3, g4,Rxc4, Bd2,Rc2, Kd3,Ra2, f4,c4+, Kxd4,Rxd2+  {White resigns} 0-1
273295482, Ke2,Ne6, Ke3,h5, Kd3,f4, Kc2,Nxd4+, Kd3,Ne6, Ke2,d4, Kf3,Kd5  {White resigns} 0-1
273288868, Kf3,g2, c7,Nxc7, Kf2,Kh2, Ke3,g1=Q+, Kd3,Qxa7, Kc4,Qa5, Kd4,Qd5+  {White resigns} 0-1
273287273, Ba7,Ra8, Bxe4,dxe4, Rad1,Rxa7, Qb5,Rxa2, c4,Ra5, Rd7,Rxb5, Rxc7,Rxc7  {White resigns} 0-1
273286208, Qe8+,Kh7, Qa4,Rc1, Rf1,e3, h3,e2, Rxc1,Qxc1+, Kh2,e1=Q, b5,Qe5+  {White resigns} 0-1
273285278, Bc4+,Kh8, Rg1,Bxf3, Qxf3,Nd3+, cxd3,Rxf3, Kd1,d5, Rb5,c6, d4,Qe4  {White resigns} 0-1
273282352, hxg5,hxg5, e6,Kd4, Kg4,Ke5, Kg3,Kxe6, Kf3,Kf5, Kf2,g4, Kg3,Bc7+  {White resigns} 0-1
273281943, Kd2,Rd8+, Kc1,Rxd1+, Rxd1,O-O, g4,Ne3, Rd3,Qxd3, Qxg6+,hxg6, h3,Qc2#  {White checkmated} 0-1
273281376, gxf5,Bxf5, Rg1,Kh7, Bd2,Nc6, h4,Rae8, Rg2,Nd4, Rf2,Rxe2+, Rxe2,Rxe2+  {White resigns} 0-1
273280378, Rg1+,Kh8, Qf1,Nf6, Qf4,Be6, Qg5,Rg8, Ndxe4,fxe4, Nxe4,Rxg5, Nxg5,Rg8  {White resigns} 0-1
273278562, g8=Q+,Kxg8, Kxd3,Rexc5, Rg1,Kg7, g6,R8c6, Kd4,Rf5, Ke4,Rff6, Ke3,Rxg6  {White resigns} 0-1
273278028, Qe4,Nxf4, Qxb7,Rxc2, Qxe7,Rxd4, Qe8+,Kh7, Rxd4,Rc1+, Rd1,Rxd1+, Re1,Rxe1#  {White checkmated} 0-1
273275956, cxd5,Bxd5, Rec1,Nc6, Rc2,Nb4, Qc3,Nxc2, Qxc2,Rc8, Qd2,Qc6, Qe3,Bxf3  {White resigns} 0-1
273275774, Bd1,b3, Ke3,a4, Kd2,a3, Ke3,a2, Bxb3,cxb3, Kd3,b2, Ke2,b1=Q  {White resigns} 0-1
273275426, Rf3,Qe6, Rf5,Rcd8, Rd1,Bc8, Rc1,Qxf5, Qxf5,Bxf5, Rxc4,Rc8, b3,Rxc4  {White resigns} 0-1
273275127, Ke4,Kg5, f4+,Kf6, Kd4,Kf5, Kd3,Kxf4, Kd4,f5, Kd3,Kf3, Kd2,Be2  {White resigns} 0-1
273274321, g4,a5, g5,a4, Kd4,b4, Kd3,a3, Kc2,a2, Kb2,b3, f4,d5  {White resigns} 0-1
273273568, Nxb5,a6, c4,axb5, cxb5,Nb7, Qc4,Qb6, Rb1,Nf6, d4,exd4, a4,Qc5  {White resigns} 0-1
273272770, g5,b4, Ke5,b3, f5,b2, g6,b1=Q, g7,Qb2+, Ke4,Qg2+, Kf4,Rb4+  {White resigns} 0-1
273272271, fxe5,Re2, Rxh2,Rxh2, Kxh2,Kh6, Kh3,Kg5, Kg3,Kf5, Kg2,Kxe5, Kg3,Ke4  {White resigns} 0-1
273271003, Nh4,cxd4, Qxd4,Nc6, Bxg6+,fxg6, Qd3,Qxh4, Qf3,Ndxe5, Qg3,Qxg3+, fxg3,g5  {White resigns} 0-1
273270678, Kd2,Kf2, Kd3,f4, Ke4,f3, Kf4,Ke2, Kf5,f2, Ke6,f1=Q, Kd6,Qc1  {White resigns} 0-1
273270211, axb4,Rc8, Rd1,Rxc2, Rd7+,Ke6, Rd1,Kxe5, Re1,Rb2, Ra1,Rxb4, f4+,exf3  {White resigns} 0-1
273270033, h3,Bc8, b4,Be6, bxc5,bxc5, a4,Bxc4, a5,a6, g3,h4, gxh4,gxh4  {White resigns} 0-1
273269338, Rxc1,dxc1=Q+, Kg2,Qxg5+, Kf2,Qxh5, Kg3,Qf3+, Kh4,Qg2, Kh5,Kf5, Kh4,Qg4#  {White checkmated} 0-1
273269077, g4+,Kxg4, Kxd4,e1=Q, Kc5,Rc2+, Kd6,Rd2+, Kc6,Qc1+, Kb7,Rb2+, Ka8,Qa1#  {White checkmated} 0-1
273268640, h5,Ra1, h6,gxh6, a5,Rxa5+, Kf4,Kf6, Kf3,h5, gxh5,Rxf5+, Kg4,Rg5+  {White resigns} 0-1
273268166, Qf4,Rxd4, Qc1,Qc6, c5,Rd5, Re3,Rxc5, Qd2,Bh6, Rd1,Bxe3, Qxe3,Rd5  {White resigns} 0-1
273266620, Qb3+,Kh8, Qd1,Rxe2, Qxe2,Bxf3, Qxf3,Qxf3, Re1,Qxf4, a3,Kg8, Kg2,Kf7  {White resigns} 0-1
273266494, O-O,Nc6, Re1,Bg4, Qxd5,Bxh2+, Kxh2,Qxd5, Rxe8+,Rxe8, Nd4,Nxd4, cxd4,Qxd4  {White resigns} 0-1
273265508, Ke5,b4, Bc5+,Kd7, Kxd5,b3, Bd4,Ra2, Ke5,b2, Bxb2,Rxb2, f4,Rxh2  {White resigns} 0-1
273261531, Bxf4,g5, Be3,Qxf3, Bf7+,Kxf7, Qb3+,Kf6, Bxg5+,Kxg5, Qg8+,Kh4, Qg3+,Qxg3+  {White resigns} 0-1
273259443, Nd7,Bxd7, cxd7,Rfd8, Rf2,Nxf2, Kxf2,Rxd7, b4,Rdxa7, Rxa7,Rxa7, e4,e5  {White resigns} 0-1
273259289, b4,Re4, Rb2,d4, Rc2,e5, Kg1,Re3, Kf2,Ra3, Re2,Bg4, Rdd2,Bxe2  {White resigns} 0-1
273256855, Ba4,Bd3, Kg3,c2, Bxc2,Bxc2, h3,Bd3, Kf2,Bxb5, g3,Bd7, g4,e5  {White resigns} 0-1
273255469, Qb7,Qb8, Qd7,Qxb2, Rd1,Qc2, Qg4,Bd5, Kh1,Bc6, Qh5,Ba4, Ra1,Qxd2  {White resigns} 0-1
273255267, e3,Rac8, Bd3,Rc1, Bxh7+,Kxh7, O-O,Rxd1, Rxd1,Bc6, Rc1,Bxf3, Rxc8,Qxc8  {White resigns} 0-1
273254245, Bf1,Re1, Bd3,Rd1, Kc4,f2, Bf1,Rxf1, Kc3,Ra1, Rxd7,f1=Q, Kc2,Qd1+  {White resigns} 0-1
273253857, Kc2,Bb4, Rb1,Ba5, Be5,f6, Bxc3,Rc8, Rb3,Bxb3+, Kxb3,Rxc3+, Kb2,Ke7  {White resigns} 0-1
273253537, Kg2,Rb8, Qxd5,cxd5, Rb1,Rxa3, bxa3,Rxb1, Kf3,Ra1, Kf4,f6, a4,Rxa4  {White resigns} 0-1
273252783, Kf3,Nc4, f5,Nxb2, fxg6,hxg6, Bxb2,Kxb2, a4,c5, a5,c4, Ke4,c3  {White resigns} 0-1
273252575, Rh4,Rb3+, Kc1,Rxa3, Rg4+,Kh8, Nd2,Ra2, Rf4,Rfxd2, Kb1,Rab2+, Ka1,Rbc2  {White resigns} 0-1
273251011, Kb4,Qd4+, Kb3,Kc5, Kc2,Qe3, Kd1,Qf2, Kc1,Kc4, Kd1,Kd3, Kc1,Qc2#  {White checkmated} 0-1
273249227, Qc5,e6, Bg5,f6, Bxf6,gxf6, Qxf8+,Kxf8, Nc3,f5, Nh3,h6, Rc1,Nf6  {White resigns} 0-1
273246484, Nxa8,Rh4, Nc7,Bg5, Rb1,Bf4, Ne6,Bxh2+, Kh1,Bg3+, Kg1,Qh2+, Kf1,Qxf2#  {White checkmated} 0-1
273246224, g7,Rc8, Kf3,Rg8, b4,axb4, Kf4,Rxg7, Kf5,Rg1, Ke6,Kg3, Kf5,h4  {White resigns} 0-1
273245846, b4,h5, Ba3,h4, Qc4+,Kh7, Qxc6,Nxh2, Kxh2,hxg3+, Kh1,g2+, Kxg2,Qh2#  {White checkmated} 0-1
273244628, Qe2,g6, Bg4,Nxc5, dxc5,Bxg4, Bc3,Ba5, Qd2,Bxc3, bxc3,b6, cxb6,axb6  {White resigns} 0-1
273244454, Rxd8+,Nxd8, Bd4,Rd6, Rd1,c5, c3,cxd4, cxd4,c5, d5,Nf7, h3,Ne5  {White resigns} 0-1
273244162, h6,c5, hxg7,cxd4, Nc6,Rxc6, Qxc6,bxc6, Bxd4,c5, Bc3,d4, Bxe4,dxc3  {White resigns} 0-1
273243829, Rac1+,Kb8, Bd4,Be8, f4,Nxf4+, gxf4,Bxh5+, Kd3,gxf4, exf4,Bd6, Ke3,Rg8  {White resigns} 0-1
273243384, Kf2,Kxc4, Kg3,Kd3, Kf2,c4, Ke1,c3, Kf1,g3, Ke1,c2, Kf1,c1=Q#  {White checkmated} 0-1
273243124, cxd5,fxe5, Qxe4,exf4, Qxf4,Rf8, h3,a5, Qxf8+,Qxf8+, Ke4,a4, Kd3,a3  {White resigns} 0-1
273240638, Kf1,Qf3+, Kg1,Qg4+, Kf1,Re2, Bf2,Qf3, Rc8+,Kh7, Kg1,Qxf2+, Kh1,Qg2#  {White checkmated} 0-1
273234916, bxc4,Nxc7, Bxa5,Rc8, Bxc7,Rxc7, c3,Kxh5, cxd4,cxd4, Rxd4,Rd8, Rxd8,Bxd8  {White resigns} 0-1
273233699, Ke4,Kc5, Ke3,a4, Ke4,a3, Kd3,a2, Ke3,a1=Q, Kf2,Qd4+, Ke2,Qxd5  {White resigns} 0-1
273231755, Rc7,Nd7, Qg3,Nxe5, Qxe5,Bd6, Qxd6,Qxd6, Rxc8+,Kg7, f4,Qe6, Rc3,Qxa2  {White resigns} 0-1
273230871, Kxh4,Kd5, Kg4,Kc4, Kf5,Kb4, Ke4,Kxa4, Kd3,Bh6, Kd4,b5, Ke5,b4  {White resigns} 0-1
273230593, Qa4,d4, exd4,Bxf4, Bxf4,Qxf4, Rd1,Qxh4, Qxa7,Ng4, Rg2,Re1+, Rxe1,Qxe1#  {White checkmated} 0-1
273229950, Rc2+,Kd5, Rd2+,Ke5, Rd7,Qe1+, Kd3,Qd1+, Ke3,Qxd7, f4+,Kxf5, g3,Qe6+  {White resigns} 0-1
273229595, Rg7,Rb8, Rg6,b3, axb3,axb3, Rg1,b2, Rb1,Be7, Rd1+,Ke6, Rb1,Bf6  {White resigns} 0-1
273227952, Nxf5,Nb6, d6,a3, g3,a2, Ke3,a1=Q, Kf4,Nd5+, Kf3,Nxb4+, Ke2,Qxe5+  {White resigns} 0-1
273227277, Rb1,Bf5, Rb3,Be4, Qg4,Re8, Qd1,Rxe5, Qd8+,Kg7, Qd1,Bc2, Qa1,f6  {White resigns} 0-1
273224296, b6,Kd5, b7,Rf8, h3,Rb8, c6,Kxc6, Ke4,Kd6, Kf5,Rxb7, g4,Re7  {White resigns} 0-1
273223044, Rac1,Nf5, c3,bxc3, bxc3,Rec8, hxg6,hxg6, a6,Rxa6, Kg2,Rac6, Kf3,Nxd4+  {White resigns} 0-1
273222776, a7,Kxa7, c7,Kb7, c8=Q+,Kxc8, b6,Kb7, h6,Bxh6, Ke4,f2, Kd5,f1=Q  {White resigns} 0-1
273222328, b3,Qe6, a4,Re8, axb5,axb5, Kh1,Qe4, Qd2,Qe2, Qc1,Re4, Qd1,Qxd1  {White resigns} 0-1
273219244, Kg2,Qe3, Kh2,Qf3, Kg1,Qe2, Kh1,Kd2, Kg1,Ke3, Kh1,Kf3, Kg1,Qg2#  {White checkmated} 0-1
273218737, Bd2,Kc4, Be3,Kb4, Bd2+,Kb3, h5,c4, hxg6,hxg6, Be3,c3, Bc5,c2  {White resigns} 0-1
273218370, Bd6,Re3+, Kf6,Qe6+, Kg5,Rf3, Kh6,g5+, Kxg5,Rf5+, Kh4,Qg6, Kh3,Rh5#  {White checkmated} 0-1
273217631, Rg1,Qg4, Qe3,Rg6, Rad1,Qh3, Rb1,h4, gxh4,Rg2, Qf4,exf4, Rbf1,Qxh2#  {White checkmated} 0-1
273214060, Rf1,Qg6, Ke1,e4, Bh5,Bxg3+, hxg3,Qxg3+, Ke2,Bg4+, Bxg4,Qxg4+, Ke1,Rxf1+  {White resigns} 0-1
273212901, d7,Kxd7, Ke3,b3, Kd3,Kc6, Kd2,Kxc5, Kd1,Kd4, Kc1,Kc3, Kd1,b2  {White resigns} 0-1
273212662, Rbb7,Ne8, Rd7,Rc2, Rxd5,a2, Rc5,Rxc5, dxc5,a1=Q, Bc4+,Kh8, c6,Qc3  {White resigns} 0-1
273212488, g6+,fxg6, h6,Kxh6, Bf4+,Kg7, Be5+,Kf7, Kf3,b1=Q, Kf4,Qe1, f3,Qf2  {White resigns} 0-1
273211679, Qxd4,Bxd4+, Kh1,Bxc3, bxc3,Rxf4, Rxe7+,Kxe7, Re1+,Kd6, h3,Rf2, Rc1,d4  {White resigns} 0-1
273210281, Ra7+,Kd6, Rf7,Be7, Ke2,Rxd4, b5,cxb5, Rf1,Rb4, Kf3,Rb3, Re1,b4  {White resigns} 0-1
273209294, Rxd4,Qxd4, Qxd4,Rxd4, Kf1,Rxb4, g4,Ra4, f4,Rxa5, h4,Ra4, Kg2,Rxf4  {White resigns} 0-1
273208511, Bd2,Rd8, Be2,Bh6, f4,Bxf4, Bc4+,bxc4, g3,Rxd2+, Ke1,Bh6, b3,cxb3  {White resigns} 0-1
273207953, Bg2+,Kd7, b7,Nc6, Bxc6+,Kxc6, b8=Q,Rxb8, Kf4,Re8, Bf2,Kd5, Be3,Re4+  {White resigns} 0-1
273207437, g4,Bxa2, b4,Bb1, h5,Kd5, e6,Kxe6, g5,Kd5, gxh6,gxh6, Ke3,Kc4  {White resigns} 0-1
273206562, axb5,Rb3, d7,Rxd7, Rc1,Rxb4, e6,fxe6, Re1,Kf7, b6,Rxb6, Rc1,Rdb7  {White resigns} 0-1
273205380, Rab1,f3, gxf3,gxf3, Bd1,Rf4, Be3,Rh4, Ba4,Rxh2+, Kg1,Qh3, Rfe1,Qg2#  {White checkmated} 0-1
273205079, a6,Ke5, g4,Kf4, Kd3,Ba7, Kc4,Kxg4, Kd5,Kf4, Kd6,g5, Kc7,g4  {White resigns} 0-1
273202458, Be3,Qc7, Rc5,Qb7+, Rc6,Qxb5, Rc8+,Kd7, Rxc2,e5, Rd2+,Ke6, Kf2,f4  {White resigns} 0-1
273202301, Qg3,f5, Qh3,g4, Qxh5,Rh8, Qxh8+,Qxh8, exf5,Bxf5, Ne4,Bxe4, Rxe4,Qh5  {White resigns} 0-1
273202092, d5,cxd5, exd5,Bd4, Kf4,Re1, e6,fxe6, dxe6,Bxe6, g4,Be5+, Kg5,Kg7  {White resigns} 0-1
273201743, e3,Qh6, Qxh6,gxh6, g4,Nxg4, Rxf8+,Kxf8, Bh3,Nxe3, Bc8,b6, Bd7,c5  {White resigns} 0-1
273200612, Be3,Ne6, O-O,f4, Bxf4,Nxf4, Re1,Bxh6, Bf3,Qf7, Qd4+,Qf6, Qxf6+,Rxf6  {White resigns} 0-1
273199253, Rf1,Qh4, c3,Ne6, cxb4,Bxd5, exd5,e4, g3,Bxg3, h3,Qxh3+, Kg1,Qh2#  {White checkmated} 0-1
273197867, Be7,Rxf4, gxf4,d5, exd5,Qh6, Qxb5,Bf3, f5,Qh3, Qe8+,Rxe8, d6,Qg2#  {White checkmated} 0-1
273193444, gxh3,Qxh3, Ne2,Rg6+, Ng3,fxg3, Be3,Rf8, f4,exf4, Bxc5,f3, Re2,f2+  {White resigns} 0-1
273192493, g4,f5, d6,Rd7, b4,Rxd6, bxa5,bxa5, gxf5+,Kxf5, e4+,Ke5, Ke3,g4  {White resigns} 0-1
273192228, Bg5,Kc6, Kd3,Rg4, Bf6,Rg2, Be7,Rxb2, Ke3,Rb3+, Kf4,Rd3, Bc5,Rc3  {White resigns} 0-1
273190128, Qd7,Qf3, Rd5,Nf4+, Kh4,Nxd5, Ng4,f5, Nf6+,Kg6, Qxd5,Rh5+, Nxh5,Qxh5#  {White checkmated} 0-1
273188489, h5,Kf6, h6,Kg6, Ke5,Kxh6, Kf4,Kg6, Ke5,f6+, Kxd6,f4, Ke6,f3  {White resigns} 0-1
273187207, Rc7,Ra1, Rf7,a3, Kc5,a2, Ra7,Rc1+, Kd4,a1=Q+, Rxa1,Rxa1, Kd3,Kg2  {White resigns} 0-1
273185765, Rxd4,Rfc8, Nc3,bxa3, Kd1,axb2, Qxb2,Nxc3+, Ke1,Rab8, Rc4,Rxb2, Rxc8+,Qf8  {White resigns} 0-1
273185014, Rh1,Nd4+, Ke1,Rxf8, Na3,Bg2, Rf1,Nc4, Rg1,Nxa3, bxa3,Nf3+, Ke2,Nxg1+  {White resigns} 0-1
273184138, Kg5,Re4, Kxh5,Rxe5+, Kg6,Re7, Rc5,Kd8, Rd5,Kc7, Rd2,Bc6, Kg5,Kb6  {White resigns} 0-1
273183707, bxc4,Ne3+, Kf2,Nc2, Bxa7,Kb7, g4,hxg4, h3,gxh3, Bc5,h2, Kg2,Rh8  {White resigns} 0-1
273180250, Bxd4,Rd8, c3,Qxc5, Qxh7+,Nxh7, Nxf7,Kxf7, e5,bxc3, e6+,Kxe6, bxc3,Qxc3  {White resigns} 0-1
273178225, Bxd4,exd4, Rad1,Rxf4, a5,Rf1, Rgxf1,gxf1=Q, Rxf1,Qxf1, Ka2,Qxd3, Qb5,h5  {White resigns} 0-1
273175965, Rc1,Qxb2, e4,Qxd4, Qh4,Rxc6, Rb1,Rc8, a5,Qa4, Qf4,Qxa5, Rd1,Rd8  {White resigns} 0-1
273174618, Qg4,Bf6, Nf3,e5, Qh5,g6, Qxe5+,Bxe5, Nxe5,Nf6, cxd5,cxd5, Bd3,O-O  {White resigns} 0-1
273172681, Nd7,a4, Nxf6,a3, Nd5+,Kb3, g4,a2, Nf6,h6, g5,hxg5, hxg5,a1=Q  {White resigns} 0-1
273171715, Kd6,h3, Kc7,h2, Kb6,h1=Q, Kxa7,Qhh6, Kb7,Qgg7+, Kc8,Qhh7, Kd8,Qgh8#  {White checkmated} 0-1
273169625, Kxc3,Kf4, Kd3,Kf3, Kc4,g3, Kb5,g2, Kxa5,g1=Q, Kb5,Kg4, a5,Kxh4  {White resigns} 0-1
273169189, Bxb8,Rxb8, Re7,Rf8, b3,Qc5, Qe6+,Kh8, Rxb7,Qxf2+, Kh1,Qf1+, Rxf1,Rxf1#  {White checkmated} 0-1
273168848, fxg4+,Kg5, h4+,Kxg4, Rg6+,Kxh4, Rf6,Qe2+, Kg1,Rd1+, Rf1,Qxf1+, Kh2,Rd2#  {White checkmated} 0-1
273161850, Ke5,Kf7, Kd4,Nb6, Kc5,b3, Kxb6,b2, Kxa5,b1=Q, g4,Qe4, h3,Qf3  {White resigns} 0-1
273159724, Qxb4,axb4, Be2,Ne3, Nf3,Rxd1, Rxd1,Nxd1, Bxd1,Rd8, Be2,g4, Ne5,Rd2  {White resigns} 0-1
273159204, Kf2,Bc4, Kg2,Bd5+, Kf2,Be4, Ke2,Kxg3, Ke3,Bb7, Kd4,f4, Kc5,f3  {White resigns} 0-1
273157984, Rd1,Na4, f3,Nxb2, fxe4,Nxd1, Kxd1,Rxe4, Kd2,Rxa3, Kc3,Rxe3+, Kd2,Re8  {White resigns} 0-1
273157291, Rf2,e5, fxe5,Nxe5, Nd4,Neg4, Rf4,g5, Rxg4,Nxg4, g3,Nxe3, Bxe3,Rxe3  {White resigns} 0-1
273155333, Qd3,Rb8, b3,a4, Kb1,axb3, axb3,Qa5, Rxc6,Qa1+, Kc2,Qa2+, Kc1,Qb2#  {White checkmated} 0-1
273154116, Qxc3,Rc8, h4,Qe7, Nxf7,Qxf7, f4,Rxc7, Qd2,Rfc8, Kf2,Rc2, Rd1,Rxd2+  {White resigns} 0-1
273153715, Rh8+,Kg6, Rxh3,Kf5, Rhh7,Kg4, Nc4,Kf3, Rhf7+,Ke2, h4,Rh2+, Kg1,Rfg2#  {White checkmated} 0-1
273153129, Ra7,Kg3, Kf1,g4, Rd7,h4, Rf7,h3, Re7,h2, Rh7,h1=Q+, Rxh1,Ra1+  {White resigns} 0-1
273152098, bxc3,Ra8, f4,Qe7, Qb7,Rfb8, Bxh7+,Kxh7, Qxa8,Rxa8, Kb1,Qa3, Nb3,Qxa2+  {White resigns} 0-1
273149744, Rxf5,Bxf5, Rxf5,Bxe3, Rf1,Bxd4, e6,Bf6, Rxf6,gxf6, e7,Rxe7, Kg1,Rxb2  {White resigns} 0-1
273149308, c5,Bc7, Nxd5,cxd5, c6,bxc6, Bc2,exf3, Qxf3,Re8, Bd2,Nf8, Rac1,Bg4  {White resigns} 0-1
273149011, Rc1,e4, Nb5,Bb8, Rxc8,Qxc8, Nxa7,Bxa7, Bb5,exf3, Qxf3,Ne4, Bb4,Bb6  {White resigns} 0-1
273148093, Rac1,cxd4, Qxd4,Nc6, Bxf7+,Kxf7, Qe3,d4, Qg3,dxc3, bxc3,g5, Nf3,gxf4  {White resigns} 0-1
273145579, Rb1,Qxb1, Rxb1,Rxb1+, Qf1,Rxf1+, Kxf1,Rxa2, Ke2,Rxa6, g3,Ra2, Ne1,g5  {White resigns} 0-1
273144828, Kg2,Rdc6, Kf3,b4, d4,bxc3, Rxc3,Rxc3+, bxc3,Rxc3+, Re3,Rxe3+, fxe3,Bb5  {White resigns} 0-1
273144010, Rxe1,Qxf4, Rb1,Qe3+, Kh1,e1=Q+, Rxe1,Qxe1+, Kh2,Qf2, Kh1,Bf1, g4,Qg2#  {White checkmated} 0-1
273143822, Re3,Bxc3, Qe2,Bf6, Qc4,Bg5, Rce1,Bxe3, Rxe3,b3, a4,b2, Be4,Bxe4  {White resigns} 0-1
273143609, Bxa1,Qe1, Qd8+,Kh7, Qxd6,Be2, h4,Qxf1+, Kh2,Bf3, Qxh6+,gxh6, Bb2,Qg2#  {White checkmated} 0-1
273139838, Kxf1,Ra8, Rc2,Ra3, Ke2,Rfa8, e4,Rxa2, exd5,Rxc2+, Bxc2,cxd5, Ke3,Ra3+  {White resigns} 0-1
273137589, Ng5,Bxg5, Bxg5,f6, Bh4,g5, Bg3,h4, h3,hxg3, hxg4,Qh7+, Kg1,Qh2#  {White checkmated} 0-1
273135020, Qxb5,Nc6, Qg5,Rad8, Bc4,Qe5, Rxd8,Rxd8, Qxe5,Nxe5, Be6,Neg4, Bc1,Bc5+  {White resigns} 0-1
273134806, Kf7,Kf4, Kg6,Kf3, Kg5,Kg2, Kg4,Kxh2, Kf3,Kg1, Kg4,h2, Kf5,h1=Q  {White resigns} 0-1
273129813, Kd1,Nf6, Kc1,Qc3+, Kd1,b2, Be4,fxe4, Qxf6+,gxf6, Rf1,Qd3+, Ke1,b1=Q#  {White checkmated} 0-1
273128187, Rad1,Bf5, Qg5,h6, Qxg7,Rg8, Qxg8+,Nxg8, Rd2,Qe4, Be3,Bxe3, Re2,Nxe5  {White resigns} 0-1
273125030, Re1,Nxh5, Nxh5,gxh5, Rf7,Bg8, Bxg5,Rxe6, Rxc7,Rxe1+, Kh2,hxg5, Rxb7,Re2  {White resigns} 0-1
273124740, Bc6,f3, Be8,g2+, Kg1,Kf4, Kf2,Be5, Bb5,Bd4+, Ke1,g1=Q+, Kd2,Qe3+  {White resigns} 0-1
273123589, Qxf3,Ne5, Qf5,d6, Qh5,Bg4, Nf6+,Qxf6, Qxg4,Nxg4, Bxb7,Rae8, Bc6,Re7  {White resigns} 0-1
273122325, Rd6,Nc8, Rxa6,Kh8, f3,Bf5, a4,bxa4, Qxa4,Qxa4, Rxa4,Bxe6, Rd4,Re8  {White resigns} 0-1
273121011, g3,h5, Kg2,Nd6, g4,hxg4, e4,Nxe4, h3,gxh3+, Kxh3,Nd6, Kg4,Ke7  {White resigns} 0-1
273120600, b6,Nd8, Kd5,Kd7, Kc5,Nb7+, Kd5,g6, Ke4,Kc6, Kf4,Kxb6, Kg4,Kc5  {White resigns} 0-1
273119842, d7,Nxd7, Kf2,Kd5, Kg3,Ke5, Kg4,h6, Kh3,Kxf5, Kg3,Nf6, Kh3,Nd5  {White resigns} 0-1
273118403, Qxf2,e3, Qe2,Rd8, f5,Rd2, Kg2,Nh4+, Kf1,Bxe2+, Bxe2,Qf6, gxh4,Qxf5+  {White resigns} 0-1
273117202, Nb5,a6, Nfxd4,exd4, Nxd6+,cxd6, Qb4,dxe3, Qxb7,Rb8, Qxa6,exf2+, Kxf2,Qh4+  {White resigns} 0-1
273112943, gxh5,gxh5, Kb5,Kf6, Kc6,Ke5, Kc7,d5, exd5,Bxd5, f4+,Kxf4, Kd6,Be6  {White resigns} 0-1
273110978, Qd3+,Ne4, a4,c4, Qd4,Bc5, Qe5,Nxd2, Rfe1,bxa4, Rxa4,Qf6, Qxf6,gxf6  {White resigns} 0-1
